id,cuisine
29029,thai
5596,mexican
11369,chinese
37436,mexican
2421,italian
22070,thai
10600,southern_us
11150,mexican
29257,mexican
38540,southern_us
18998,italian
39974,chinese
2159,italian
19679,mexican
44146,italian
36086,chinese
20676,italian
39779,chinese
33522,thai
498,italian
45937,southern_us
41501,southern_us
44156,italian
5643,chinese
35874,southern_us
24413,mexican
47297,mexican
10073,italian
4798,mexican
7802,italian
3970,southern_us
24416,chinese
13072,southern_us
29046,chinese
12898,italian
24957,indian
18725,chinese
46929,southern_us
23140,southern_us
30516,indian
34081,mexican
12927,italian
44088,indian
20785,italian
16672,mexican
5400,southern_us
30322,italian
17272,italian
9797,italian
14795,mexican
7619,french
42124,southern_us
23249,indian
44158,indian
17462,southern_us
3580,italian
9896,southern_us
29669,mexican
30625,indian
7685,southern_us
7632,southern_us
28349,chinese
4510,thai
35383,thai
18569,italian
11379,italian
9434,italian
37774,southern_us
33651,mexican
47017,italian
31874,italian
26733,italian
20962,indian
1467,italian
11173,mexican
12949,italian
11565,southern_us
29756,thai
25577,mexican
36779,indian
10974,southern_us
42163,southern_us
15337,southern_us
23242,chinese
7952,italian
27424,mexican
3816,southern_us
27190,italian
43764,italian
17714,indian
30022,mexican
33281,mexican
43503,southern_us
27385,thai
2396,thai
25387,chinese
1017,indian
18852,indian
14861,southern_us
47487,mexican
46015,chinese
12684,southern_us
12588,southern_us
33061,mexican
38952,italian
20915,indian
34732,italian
48656,italian
38736,mexican
20374,thai
18664,indian
15638,southern_us
10458,southern_us
47980,mexican
43084,southern_us
4534,chinese
26269,indian
23498,chinese
5053,southern_us
5010,southern_us
49028,mexican
36714,chinese
21490,mexican
8448,chinese
49408,chinese
28982,chinese
20207,southern_us
37751,southern_us
42412,mexican
47466,chinese
40672,chinese
47821,mexican
42090,italian
10019,chinese
45793,southern_us
32933,italian
48283,southern_us
19798,italian
41233,mexican
37147,southern_us
26516,southern_us
4305,southern_us
30883,italian
31677,mexican
25378,italian
40122,chinese
20889,southern_us
10994,thai
29311,southern_us
46431,southern_us
17648,chinese
32111,southern_us
15728,southern_us
16960,chinese
23535,southern_us
29667,mexican
31729,italian
41910,chinese
13996,southern_us
21089,italian
32705,italian
42847,southern_us
26201,mexican
26813,italian
32471,italian
44990,chinese
17237,italian
39403,indian
15652,mexican
14568,italian
44779,mexican
37888,indian
9529,italian
20700,southern_us
17741,italian
17475,southern_us
12581,mexican
5996,mexican
29042,chinese
987,southern_us
39819,italian
31679,italian
1150,chinese
39167,mexican
43037,chinese
20071,italian
43815,southern_us
31649,italian
12218,mexican
32836,chinese
18175,southern_us
48197,indian
31474,indian
46428,italian
25246,southern_us
2991,southern_us
38216,italian
14978,southern_us
31085,chinese
34515,indian
6026,indian
19132,italian
48775,southern_us
29309,italian
4033,italian
36462,indian
13235,chinese
17863,italian
25694,southern_us
24204,mexican
14541,indian
13993,chinese
8996,mexican
9943,southern_us
22707,southern_us
35292,italian
46886,mexican
11566,italian
8272,french
30552,thai
21033,italian
42971,italian
42275,mexican
44059,southern_us
44159,italian
48500,italian
14617,southern_us
7867,thai
13913,southern_us
40684,italian
49174,southern_us
34772,southern_us
16738,italian
11353,mexican
17429,chinese
6213,indian
26682,italian
42067,southern_us
45944,southern_us
43318,italian
32084,chinese
23806,italian
2721,southern_us
6479,southern_us
48519,mexican
12560,mexican
4171,thai
14434,italian
21159,italian
44745,italian
12965,mexican
39978,indian
32514,indian
1336,italian
48649,italian
21591,chinese
32813,italian
5818,chinese
39944,italian
33274,southern_us
13429,southern_us
9739,chinese
44031,chinese
25007,italian
29143,italian
41309,southern_us
17675,thai
5570,italian
12206,italian
33553,italian
30898,mexican
23937,italian
11454,mexican
16091,mexican
6058,southern_us
18720,chinese
42018,mexican
3462,italian
19617,southern_us
18874,chinese
6416,italian
15063,chinese
46292,chinese
38247,southern_us
36427,mexican
47417,chinese
4768,italian
11626,italian
21027,indian
22079,mexican
20527,chinese
27846,southern_us
16236,chinese
46145,southern_us
7761,indian
34212,southern_us
17180,mexican
4546,indian
44474,italian
37886,thai
17842,mexican
27282,southern_us
979,southern_us
6895,french
4150,italian
32995,mexican
8444,chinese
13686,mexican
8918,italian
17569,chinese
19313,indian
23833,italian
4623,mexican
18164,italian
45780,indian
17994,mexican
12268,thai
14368,mexican
19242,chinese
21658,italian
32160,italian
20931,southern_us
30800,southern_us
33829,thai
29674,southern_us
36367,italian
40547,italian
39583,southern_us
18638,italian
10010,southern_us
7084,italian
30421,southern_us
24243,indian
38417,southern_us
5183,southern_us
4522,southern_us
29727,italian
47928,southern_us
11211,chinese
10117,thai
26611,mexican
21852,chinese
41769,italian
16342,mexican
13694,southern_us
1173,indian
12257,thai
27392,chinese
20360,mexican
16090,indian
31245,chinese
23411,southern_us
46268,italian
45488,mexican
39708,southern_us
25281,thai
9057,mexican
24917,southern_us
49532,chinese
5491,italian
33378,italian
23340,mexican
13456,mexican
31952,indian
39823,italian
445,italian
28523,southern_us
32201,indian
5612,thai
44099,italian
7608,italian
30971,southern_us
38223,mexican
43482,italian
36483,chinese
9875,southern_us
18378,chinese
9583,mexican
13947,thai
8681,italian
46374,indian
47034,italian
45643,mexican
5551,chinese
23694,chinese
32724,chinese
48999,southern_us
5952,italian
36593,mexican
48894,southern_us
27066,mexican
9343,indian
35625,indian
22159,chinese
39883,southern_us
20939,southern_us
21471,southern_us
2208,italian
38731,italian
10206,chinese
425,southern_us
11081,indian
48333,thai
46536,italian
25686,mexican
41323,southern_us
30523,southern_us
29731,italian
23018,mexican
43425,thai
43325,mexican
24159,italian
2121,chinese
15876,italian
11191,italian
4338,mexican
4072,southern_us
29363,italian
29278,indian
4276,mexican
47413,southern_us
16670,mexican
31767,italian
37741,thai
45568,mexican
13871,southern_us
15015,indian
1536,thai
1466,indian
10405,mexican
15963,italian
45075,italian
2588,mexican
17070,italian
14012,mexican
44422,southern_us
14609,southern_us
46913,mexican
5710,italian
16086,southern_us
48335,southern_us
41667,italian
20551,italian
29812,italian
32212,mexican
18,italian
14823,chinese
30464,indian
31748,italian
8081,mexican
2484,italian
41751,mexican
25020,mexican
6889,mexican
37348,southern_us
27337,southern_us
21625,southern_us
43407,italian
737,southern_us
42668,italian
36758,southern_us
3528,indian
40542,chinese
8277,mexican
22826,mexican
16937,southern_us
8216,italian
10738,southern_us
11932,mexican
21240,italian
14296,mexican
24128,italian
44718,chinese
40317,southern_us
22385,italian
16417,southern_us
19098,southern_us
36846,mexican
10401,indian
10602,mexican
16051,italian
25205,italian
45464,italian
8956,italian
23386,italian
7691,mexican
21774,italian
49705,southern_us
34095,chinese
40336,italian
44728,southern_us
10843,southern_us
21666,italian
44202,mexican
17673,italian
34724,southern_us
32367,italian
14479,chinese
46203,southern_us
7485,italian
24792,chinese
37601,southern_us
11749,chinese
40459,chinese
6034,italian
46184,southern_us
8659,chinese
28264,southern_us
40788,indian
25901,mexican
6880,southern_us
26443,mexican
27597,chinese
4679,italian
27054,mexican
33316,italian
28346,southern_us
46206,indian
9856,italian
36740,indian
38157,thai
11701,indian
43877,italian
21737,indian
17489,chinese
5182,italian
47765,mexican
36916,indian
21953,italian
44316,mexican
37928,thai
23423,mexican
26636,italian
27428,italian
29136,italian
45677,indian
35525,mexican
28707,mexican
4234,indian
45606,southern_us
6646,mexican
1733,chinese
31169,southern_us
45279,indian
14269,southern_us
26266,chinese
15973,italian
15279,chinese
33120,mexican
26073,italian
25767,italian
12044,southern_us
822,italian
13536,italian
1978,southern_us
3895,mexican
8427,italian
16946,southern_us
9005,thai
42707,southern_us
17931,southern_us
2110,mexican
21611,indian
48079,southern_us
22441,southern_us
43783,mexican
49514,southern_us
26278,thai
39096,thai
36782,southern_us
31016,italian
41700,indian
8046,mexican
14017,italian
48126,southern_us
48972,mexican
21200,indian
37825,italian
24835,mexican
38205,chinese
48460,italian
29019,chinese
18799,mexican
23742,italian
30089,indian
1400,mexican
7025,mexican
19873,chinese
29374,italian
45577,italian
46375,southern_us
28377,indian
39019,thai
16754,mexican
28648,italian
32006,southern_us
49138,thai
14159,southern_us
33747,italian
49510,mexican
2118,chinese
14463,indian
12299,italian
16115,southern_us
30854,italian
41412,southern_us
36655,indian
31595,chinese
8225,mexican
47650,southern_us
40681,mexican
43979,indian
7934,thai
45199,italian
6851,chinese
4006,southern_us
610,thai
18142,italian
34363,italian
30475,southern_us
35246,italian
29020,southern_us
27993,mexican
24921,southern_us
22164,italian
725,italian
34349,italian
48655,indian
46658,italian
28212,italian
27714,chinese
6049,mexican
19836,mexican
33934,southern_us
1338,indian
21498,chinese
27005,italian
40168,chinese
4877,italian
15415,thai
5545,chinese
20433,chinese
11634,southern_us
25492,indian
21017,southern_us
22311,mexican
17808,italian
30869,southern_us
11794,southern_us
26414,italian
1450,mexican
17605,italian
19789,chinese
25287,indian
526,italian
6426,southern_us
838,thai
38921,thai
43956,mexican
16406,chinese
33285,southern_us
45131,thai
44192,mexican
36629,indian
23975,chinese
46511,italian
45907,italian
22734,southern_us
43589,mexican
30287,southern_us
23900,italian
11928,italian
16529,mexican
25626,mexican
12962,italian
19959,chinese
18195,southern_us
37128,chinese
25730,indian
40554,southern_us
34484,italian
17596,chinese
47805,southern_us
8438,italian
31594,southern_us
2308,italian
40522,french
42693,thai
48848,indian
44560,chinese
7700,southern_us
43908,mexican
3930,southern_us
20940,mexican
12360,italian
23094,southern_us
20327,southern_us
34630,thai
41264,mexican
25085,chinese
48479,southern_us
31715,southern_us
29569,thai
39317,southern_us
15719,mexican
4162,mexican
15001,chinese
12123,indian
42748,chinese
41905,southern_us
4484,mexican
30867,southern_us
17319,italian
13081,mexican
11899,mexican
13374,mexican
27495,chinese
18138,italian
14851,mexican
16111,southern_us
23947,southern_us
5970,chinese
16594,italian
5820,southern_us
28254,italian
10280,indian
45113,mexican
26103,mexican
14985,italian
35731,thai
30031,italian
27627,italian
43874,mexican
14497,mexican
45524,indian
42287,indian
5922,chinese
25698,southern_us
19355,mexican
24250,chinese
11355,indian
40719,southern_us
17155,italian
4387,mexican
21848,thai
45934,mexican
14669,mexican
7153,thai
19848,mexican
7324,mexican
11419,mexican
42599,indian
30771,indian
28371,italian
33112,chinese
49146,italian
40340,southern_us
10502,italian
47056,southern_us
41269,indian
3350,thai
23684,indian
20727,mexican
23099,italian
49125,italian
24362,thai
44077,mexican
22428,italian
34271,mexican
24892,mexican
28073,chinese
37462,italian
12,southern_us
49513,southern_us
43115,italian
44461,southern_us
41691,mexican
24331,italian
34010,southern_us
33379,indian
22653,italian
18136,mexican
47396,thai
373,indian
28717,chinese
41036,mexican
23119,italian
22546,italian
29176,mexican
36192,southern_us
41978,italian
16397,indian
22951,southern_us
35400,italian
18095,chinese
12517,southern_us
37493,italian
3927,italian
1147,italian
1370,southern_us
18935,mexican
10993,thai
4693,mexican
10439,chinese
17130,mexican
1815,italian
871,mexican
18587,southern_us
34251,italian
12739,chinese
36588,italian
18833,chinese
47216,mexican
9988,southern_us
31994,mexican
47730,thai
23665,southern_us
36099,mexican
20308,italian
36430,southern_us
19185,thai
12413,chinese
35605,chinese
20708,southern_us
19801,mexican
32603,mexican
22243,italian
7244,southern_us
37724,french
22988,mexican
41278,chinese
2244,southern_us
5,italian
32270,italian
7837,thai
28188,italian
41484,italian
4767,mexican
13508,mexican
6806,mexican
26307,mexican
33387,italian
9764,italian
4815,mexican
42662,thai
41477,mexican
6417,mexican
22285,mexican
49476,italian
26084,indian
44742,southern_us
19022,mexican
32578,italian
10514,italian
13815,mexican
19472,italian
7373,thai
23280,indian
11559,mexican
12765,mexican
40511,mexican
40858,mexican
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,italian
2833,indian
25142,southern_us
7268,italian
5582,italian
25289,mexican
2838,mexican
10185,italian
45665,mexican
38764,italian
33129,italian
18427,southern_us
15256,chinese
6477,mexican
30986,mexican
25978,italian
5957,chinese
40329,chinese
11071,italian
48793,southern_us
5115,indian
40723,mexican
41245,chinese
6240,italian
4699,mexican
13769,italian
33336,thai
4811,chinese
18127,mexican
42772,italian
45102,italian
26926,southern_us
47055,chinese
15650,italian
26966,italian
45230,italian
44400,chinese
26203,italian
21311,italian
11945,southern_us
25732,southern_us
39567,southern_us
25575,indian
7211,italian
13410,mexican
173,chinese
11563,mexican
38716,indian
32625,southern_us
22638,chinese
23818,italian
8596,mexican
27471,italian
28233,mexican
47682,italian
20385,southern_us
12567,mexican
43903,mexican
4925,italian
7818,mexican
35051,italian
4586,italian
20743,indian
16369,chinese
13883,mexican
38849,thai
26017,italian
24719,italian
15767,mexican
30007,chinese
34297,southern_us
30597,southern_us
25578,mexican
41719,southern_us
23913,italian
11153,mexican
39196,indian
7338,mexican
21090,thai
25451,italian
5482,italian
23031,italian
15926,italian
28527,southern_us
40828,southern_us
42196,italian
39387,mexican
28870,indian
15503,italian
36678,italian
38576,italian
16192,chinese
25622,italian
12687,southern_us
48280,italian
47405,chinese
15140,southern_us
20579,chinese
30880,italian
39040,mexican
17487,southern_us
3762,mexican
20910,mexican
19072,mexican
39412,southern_us
28679,indian
7314,chinese
34143,italian
5594,southern_us
24503,southern_us
28432,chinese
21054,southern_us
11965,italian
30692,chinese
9901,italian
37008,italian
25505,italian
10740,southern_us
21791,chinese
5539,southern_us
19680,italian
24129,italian
8351,mexican
12701,italian
12042,chinese
26441,indian
21399,chinese
43615,italian
12283,italian
32715,southern_us
24499,southern_us
9035,thai
22563,southern_us
28467,mexican
41765,southern_us
38064,chinese
31087,italian
23005,mexican
25806,italian
37930,mexican
10879,chinese
40080,southern_us
11216,mexican
42099,southern_us
27377,italian
4453,italian
9001,southern_us
27383,italian
18472,italian
22313,southern_us
31709,chinese
38931,italian
5261,mexican
17530,chinese
19071,indian
42108,mexican
7099,chinese
10678,mexican
226,southern_us
16283,mexican
42538,italian
7991,chinese
6127,italian
16011,southern_us
5664,chinese
19882,italian
48540,mexican
45897,mexican
46935,southern_us
738,italian
25990,chinese
15397,southern_us
17496,southern_us
29458,mexican
31331,mexican
17562,italian
12661,italian
35726,indian
34728,chinese
32619,italian
14510,southern_us
25391,mexican
34723,chinese
28055,italian
15498,thai
42070,chinese
26506,mexican
35888,chinese
40255,thai
2943,italian
48785,indian
8979,mexican
27068,mexican
19842,chinese
28677,indian
27565,southern_us
35410,southern_us
6149,italian
45188,indian
33341,southern_us
15024,chinese
35126,mexican
19020,mexican
9491,italian
40281,italian
34120,thai
6504,chinese
8285,italian
21811,mexican
24014,italian
5134,italian
7360,italian
47692,italian
41845,italian
34326,italian
19249,mexican
6843,southern_us
15897,chinese
17032,italian
16293,italian
9128,italian
40249,indian
33418,mexican
38161,mexican
24973,indian
30725,southern_us
46619,southern_us
16252,mexican
4516,mexican
3652,southern_us
7704,indian
18104,chinese
39865,chinese
22207,mexican
29362,southern_us
40422,italian
5285,indian
36114,chinese
26586,southern_us
49698,italian
27718,southern_us
36219,southern_us
30609,italian
44118,mexican
30917,italian
37880,italian
43301,italian
21584,chinese
8328,italian
46508,thai
31063,mexican
17264,mexican
586,mexican
19414,thai
10375,italian
29177,mexican
949,italian
28118,mexican
4160,southern_us
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,thai
13915,mexican
48633,italian
1011,mexican
17649,chinese
32786,indian
18615,chinese
48257,italian
11599,mexican
43063,southern_us
14526,chinese
37125,italian
8063,indian
32934,chinese
12139,southern_us
33392,chinese
8538,italian
47527,southern_us
33955,chinese
8088,mexican
33306,italian
22004,mexican
49699,mexican
45344,chinese
8924,italian
8965,mexican
37812,italian
26605,southern_us
1499,southern_us
41392,indian
2338,indian
48685,mexican
39463,mexican
16150,chinese
42577,italian
761,southern_us
43360,italian
47783,mexican
20532,chinese
11963,italian
41456,italian
20446,southern_us
34645,southern_us
4238,italian
49502,southern_us
6451,chinese
18981,chinese
35385,indian
2459,italian
32884,italian
4809,chinese
14992,indian
36732,indian
33064,mexican
16264,southern_us
46857,chinese
7003,mexican
20492,mexican
25654,mexican
10849,italian
29207,indian
27412,mexican
47264,mexican
24155,chinese
49484,thai
36541,mexican
49339,mexican
25840,italian
14136,southern_us
45538,mexican
31716,thai
35893,italian
20742,chinese
1158,southern_us
7742,southern_us
14846,mexican
27770,southern_us
41274,indian
43871,mexican
24983,italian
37305,chinese
18545,italian
41013,italian
15782,italian
3892,mexican
16005,mexican
38901,mexican
40350,mexican
40268,thai
11941,chinese
32193,italian
6438,southern_us
28612,italian
34937,southern_us
18750,italian
44983,italian
8662,italian
10026,italian
784,southern_us
28879,southern_us
5707,thai
45299,southern_us
40004,italian
7800,mexican
20166,mexican
48006,indian
20841,southern_us
23893,italian
20164,southern_us
45206,mexican
22864,mexican
46996,southern_us
16927,southern_us
678,italian
1317,mexican
43897,indian
24269,mexican
11316,mexican
1902,chinese
46191,thai
31549,mexican
22391,mexican
19490,mexican
8356,italian
45697,indian
47308,chinese
46898,mexican
14830,mexican
3738,italian
33149,southern_us
36390,italian
10543,italian
22597,indian
49045,mexican
26531,mexican
38356,mexican
31739,southern_us
28912,indian
42828,mexican
3903,italian
44976,italian
28573,southern_us
44215,indian
35636,italian
10709,mexican
44787,mexican
3263,mexican
36111,italian
38476,french
28105,southern_us
43568,italian
6441,italian
45081,southern_us
8666,italian
35983,chinese
14186,southern_us
10143,mexican
2448,southern_us
26012,thai
48776,mexican
39833,italian
12533,southern_us
13637,mexican
5998,southern_us
28339,southern_us
26881,southern_us
40945,southern_us
36422,mexican
40041,italian
38541,mexican
35240,southern_us
44367,mexican
18043,italian
35014,indian
30069,italian
16713,mexican
12339,chinese
12234,italian
12453,southern_us
22609,indian
44725,southern_us
29732,chinese
44392,mexican
23798,mexican
24772,mexican
12345,italian
23309,chinese
40450,italian
28710,italian
8336,thai
3554,chinese
5668,southern_us
34033,italian
20513,mexican
1130,italian
30203,thai
46316,italian
29023,thai
22289,mexican
49330,italian
32512,indian
4554,indian
14947,italian
33667,mexican
49000,mexican
31457,indian
46254,southern_us
37570,italian
5605,mexican
24507,indian
30816,chinese
32852,italian
13107,mexican
20463,southern_us
85,italian
27025,mexican
40983,southern_us
20113,italian
44284,italian
16999,southern_us
35662,chinese
14382,italian
40297,indian
32630,thai
7264,southern_us
14867,chinese
18802,southern_us
3985,indian
35155,italian
17760,thai
14474,italian
28666,southern_us
38277,indian
7931,indian
49649,mexican
8266,mexican
29725,mexican
20460,chinese
4097,italian
44710,italian
6344,mexican
11194,indian
44716,italian
34191,italian
39699,italian
14929,italian
47451,italian
24368,mexican
884,mexican
5137,italian
38574,southern_us
48792,italian
49132,chinese
5669,mexican
37952,chinese
49298,mexican
41405,italian
34909,southern_us
10767,thai
5721,italian
27292,chinese
18692,chinese
27907,indian
45127,mexican
33534,mexican
26,chinese
13068,indian
45579,mexican
28956,southern_us
1201,southern_us
43090,mexican
30197,southern_us
27762,italian
43057,italian
24887,southern_us
43916,southern_us
544,indian
10438,southern_us
9331,indian
649,mexican
32577,indian
36873,italian
48446,thai
28909,mexican
1999,indian
42137,chinese
48503,italian
49033,italian
1053,chinese
5535,southern_us
21864,chinese
21042,southern_us
3321,indian
16337,italian
22885,thai
4020,southern_us
41425,indian
2830,thai
26570,chinese
19943,southern_us
17114,indian
6009,indian
43791,italian
13681,mexican
11385,thai
21875,chinese
32449,chinese
3924,southern_us
8799,italian
1989,southern_us
23288,southern_us
23920,italian
46349,italian
44238,southern_us
31337,indian
14492,southern_us
18368,mexican
13781,southern_us
42371,mexican
20640,chinese
48955,italian
46955,mexican
30032,southern_us
3103,chinese
19597,italian
23435,southern_us
31446,mexican
33791,chinese
23813,italian
14538,italian
35181,italian
6246,indian
40850,mexican
32080,italian
781,indian
7679,indian
44640,italian
17645,italian
12454,indian
28430,southern_us
6876,mexican
48868,italian
43333,southern_us
9807,italian
27843,chinese
45089,southern_us
41811,chinese
28131,thai
23394,chinese
29599,italian
40086,southern_us
20013,italian
18134,indian
48291,thai
30903,indian
2777,italian
3630,italian
37511,southern_us
26835,southern_us
7201,mexican
20442,italian
19136,southern_us
40878,mexican
1177,indian
43121,indian
11307,southern_us
37617,italian
25583,italian
27863,chinese
17830,indian
18267,chinese
29923,mexican
27827,italian
4616,italian
9979,thai
2878,southern_us
40101,chinese
13411,indian
9683,italian
48733,southern_us
27233,indian
25926,chinese
22098,southern_us
16095,italian
15839,italian
10882,italian
44004,southern_us
45224,chinese
40285,italian
20598,mexican
19307,mexican
14899,chinese
36512,southern_us
37453,mexican
4319,italian
28718,mexican
44611,italian
26031,southern_us
36988,southern_us
24182,indian
4727,italian
25982,southern_us
9544,indian
48030,chinese
47789,indian
16245,italian
12440,italian
32989,italian
10582,southern_us
23028,southern_us
45653,italian
46888,mexican
20392,italian
13453,chinese
1300,chinese
29343,southern_us
27423,mexican
46977,southern_us
27479,chinese
37899,italian
21177,mexican
45590,mexican
46775,southern_us
45416,thai
23039,thai
26308,italian
23306,southern_us
42367,indian
41379,southern_us
16715,southern_us
33712,southern_us
24136,italian
26094,italian
2212,thai
19672,italian
42872,mexican
36661,indian
26319,italian
263,italian
13942,indian
43311,mexican
12743,southern_us
7519,mexican
35601,mexican
44197,southern_us
8617,southern_us
6573,mexican
13377,mexican
31725,indian
13042,indian
2701,southern_us
38137,indian
11356,italian
3202,southern_us
15530,italian
18012,southern_us
22683,italian
37199,southern_us
5169,italian
43401,mexican
7246,italian
36491,italian
40868,chinese
8084,italian
45914,southern_us
32344,indian
27508,southern_us
27323,italian
29576,italian
13998,mexican
28214,indian
2918,italian
19918,mexican
44955,chinese
7007,chinese
32164,indian
20929,indian
10380,mexican
28015,chinese
24501,southern_us
37257,indian
17772,thai
7977,mexican
24949,chinese
9467,italian
18520,mexican
48539,mexican
11435,mexican
44041,italian
44022,mexican
19010,mexican
18395,mexican
35008,italian
45807,mexican
27065,thai
460,mexican
22725,southern_us
32575,southern_us
10099,southern_us
9431,mexican
9493,thai
30423,italian
11861,mexican
22632,thai
32893,indian
5868,italian
3938,mexican
17724,mexican
4075,southern_us
24174,chinese
34798,italian
9407,chinese
4008,mexican
6472,mexican
43384,southern_us
47289,chinese
27905,southern_us
9628,indian
41613,chinese
8128,chinese
33224,southern_us
21571,indian
41246,indian
48240,mexican
46816,italian
45778,southern_us
13798,italian
31606,southern_us
43293,italian
27725,italian
7614,mexican
24798,italian
16256,mexican
10296,italian
46895,southern_us
18706,indian
25895,chinese
42986,indian
42194,southern_us
44727,mexican
2381,mexican
7850,mexican
21066,southern_us
1427,chinese
30832,mexican
44593,chinese
35604,italian
42802,mexican
30307,chinese
8893,italian
43086,southern_us
278,southern_us
48861,southern_us
9641,mexican
18801,italian
13009,indian
42823,mexican
3954,mexican
49035,italian
34278,chinese
25941,mexican
38577,southern_us
37973,southern_us
813,italian
29444,southern_us
30058,southern_us
34601,southern_us
42370,italian
9228,italian
12638,southern_us
37549,italian
19802,italian
30931,chinese
22179,southern_us
44664,mexican
42631,italian
23407,chinese
30557,thai
28888,italian
326,mexican
47891,mexican
22600,thai
24737,italian
11278,mexican
42285,mexican
18700,thai
11577,italian
5218,italian
13220,southern_us
16992,indian
22967,thai
16610,mexican
46382,chinese
28228,italian
18123,italian
25348,italian
48051,mexican
26379,chinese
38821,chinese
44418,thai
22932,mexican
17089,italian
17307,chinese
8828,italian
21515,italian
41525,mexican
18627,italian
8423,southern_us
17848,italian
12762,southern_us
2524,mexican
15334,mexican
3322,mexican
5367,thai
5255,mexican
9150,indian
22599,italian
7368,mexican
25212,thai
29633,italian
26841,mexican
20127,southern_us
4992,mexican
35021,italian
47863,chinese
530,southern_us
1974,indian
3006,italian
23010,chinese
21593,italian
11204,mexican
3363,italian
33675,southern_us
38682,chinese
46627,southern_us
12852,italian
37503,italian
20805,mexican
18925,mexican
27954,southern_us
20154,italian
11714,italian
11134,mexican
29380,italian
19736,indian
10476,indian
4136,indian
36681,southern_us
35006,mexican
36876,indian
10774,southern_us
27429,southern_us
9455,southern_us
5774,mexican
48634,mexican
37245,indian
17279,indian
9366,italian
26166,southern_us
5247,southern_us
41148,italian
19055,mexican
2229,southern_us
27352,mexican
24718,italian
17647,italian
21324,mexican
4946,chinese
21404,southern_us
6849,southern_us
4572,southern_us
48468,thai
37152,southern_us
825,chinese
47537,chinese
5072,southern_us
18872,thai
37657,italian
39345,southern_us
9604,indian
5363,italian
12065,italian
12366,southern_us
15642,chinese
20213,indian
16381,thai
25412,mexican
34973,southern_us
13475,southern_us
24334,mexican
4428,mexican
7273,italian
35903,italian
41592,italian
44689,italian
42405,italian
6995,mexican
2577,italian
48095,chinese
6623,southern_us
22733,chinese
36104,italian
23779,thai
46697,mexican
47965,southern_us
17225,southern_us
37106,indian
12615,thai
36033,southern_us
45146,mexican
45800,mexican
30163,southern_us
12660,mexican
11490,southern_us
40192,chinese
21436,italian
48613,italian
1628,mexican
19953,southern_us
44451,mexican
45922,mexican
4804,southern_us
1751,mexican
26520,southern_us
39367,mexican
23616,chinese
38862,southern_us
21414,southern_us
2452,italian
27591,mexican
14224,chinese
36691,southern_us
15391,southern_us
11104,mexican
16206,italian
9156,southern_us
16344,mexican
33295,chinese
47513,italian
5352,southern_us
28741,italian
6847,indian
36463,chinese
14838,italian
37311,italian
6347,thai
47812,southern_us
34919,indian
14812,mexican
11772,italian
44916,italian
2014,thai
13041,indian
40815,italian
32713,mexican
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,chinese
37876,mexican
30219,southern_us
3111,mexican
33267,italian
35742,thai
15890,southern_us
10968,italian
45879,italian
18676,italian
29425,mexican
27055,italian
19485,italian
47644,southern_us
1988,mexican
21210,italian
3792,southern_us
9071,thai
25703,mexican
25404,mexican
5791,southern_us
35221,mexican
33813,thai
21441,mexican
10503,italian
17270,indian
17560,southern_us
25735,indian
34818,thai
2970,mexican
39582,southern_us
22358,mexican
2864,indian
15823,indian
31475,thai
30636,chinese
28962,indian
45813,italian
4000,mexican
35530,chinese
974,italian
12382,southern_us
7347,italian
26496,italian
33767,mexican
48412,indian
40496,mexican
37961,chinese
6571,chinese
49304,mexican
34097,italian
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,italian
26237,mexican
8680,southern_us
32752,mexican
23273,mexican
5717,chinese
2579,chinese
45463,italian
38241,italian
30514,italian
13101,italian
19210,southern_us
26502,italian
46982,southern_us
21905,mexican
46699,mexican
15406,chinese
45763,mexican
721,southern_us
32708,southern_us
38004,mexican
17682,mexican
46596,chinese
48682,italian
31605,mexican
38031,southern_us
18179,southern_us
48663,southern_us
36353,italian
4550,southern_us
35488,italian
33342,mexican
25731,mexican
48838,indian
39653,chinese
33286,thai
21344,italian
37156,southern_us
20611,italian
8869,mexican
44038,mexican
42754,southern_us
23823,southern_us
13596,southern_us
45059,italian
46483,italian
253,chinese
4053,italian
8559,mexican
7844,mexican
9188,italian
32548,chinese
26083,italian
20244,mexican
37673,mexican
668,southern_us
29434,italian
16805,southern_us
45658,mexican
47594,italian
7452,southern_us
22645,southern_us
42522,italian
23363,mexican
35610,southern_us
37631,southern_us
8879,indian
38337,italian
19826,indian
8844,mexican
6484,chinese
45118,southern_us
22731,indian
20793,chinese
16487,indian
24490,chinese
15889,mexican
22935,italian
3143,mexican
48510,thai
35910,italian
17474,indian
32396,mexican
24714,mexican
36160,southern_us
20077,italian
28828,italian
42205,indian
36725,southern_us
10316,italian
33623,southern_us
39291,mexican
49350,italian
14699,italian
21702,italian
41906,mexican
4489,mexican
24409,mexican
29332,indian
8337,italian
918,chinese
12435,southern_us
48231,italian
28383,southern_us
4545,italian
13102,italian
33947,mexican
24615,italian
49589,indian
41481,italian
38905,mexican
19812,italian
6160,italian
38993,italian
34354,italian
31246,italian
35369,indian
21637,southern_us
49617,italian
23003,italian
40683,mexican
17920,southern_us
18021,italian
46780,chinese
1684,italian
1953,southern_us
15537,chinese
